dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,The Shawshank Redemption,pcdash,dk,svod,1,1
2018-10-01,The Hunger Games: Mockingjay - Part 2,samsung2017xdk,fi,est,1,1
2018-10-01,"Grinder, The",pcdash,no,svod,1,1
2018-10-01,Yösyöttö,ios,fi,tvod,1,1
2018-10-01,Don Jon,androidxdk,fi,tvod,1,1
2018-10-01,Wind River,androidxdk,se,svod,1,1
2018-10-01,Wahlgrens värld,ios,se,svod,1,1
2018-10-01,Dragon Blade,ps4xdk,no,tvod,1,1
2018-10-01,Dawn Of The Planet Of The Apes,xboxonexdk,dk,tvod,1,1
2018-10-01,12 Strong,pcdash,no,tvod,1,1
2018-10-01,Gnome Alone,ios,se,tvod,1,1
2018-10-01,Teenage Mutant Ninja Turtles: Out of the Shadows,ps4xdk,fi,tvod,1,1
2018-10-01,The Little Mermaid: Ariel's Beginning,pchls,dk,est,1,1
2018-10-01,Taken,lg2017xdk,dk,tvod,1,1
2018-10-01,I Feel Pretty,samsung2016xdk,dk,est,1,1
2018-10-01,"Mune, le gardien de la lune",pcdashpr,se,svod,1,1
2018-10-01,The Matrix,ps4xdk,no,tvod,1,1
2018-10-01,MLB live,ps4xdk,fi,svod,1,1
2018-10-01,American Sniper,pcdash,se,tvod,1,1
2018-10-01,The Shape of Water,ps4xdk,no,tvod,1,1
2018-10-01,Barclays Premier League Football Live,lg2017xdk,dk,svod,1,1
2018-10-01,New Amsterdam,samsung2017xdk,fi,svod,1,1
2018-10-01,Care Bears: Welcome to Care-a-Lot,samsung2015xdk,no,svod,1,1
2018-10-01,Tree Fu Tom,chromecast,se,svod,1,2
2018-10-01,The Lego Batman Movie,samsung2014xdk,se,tvod,1,1
2018-10-01,Patriots Day,atv,se,tvod,1,1
2018-10-01,13 Hours: The Secret Soldiers of Benghazi,lg2016xdk,dk,tvod,1,1
2018-10-01,The Pianist,ps3xdk,se,tvod,1,1
2018-10-01,Snowfall,lg2017xdk,fi,svod,1,1
2018-10-01,Deadpool 2,androidxdk,fi,est,1,1
2018-10-01,Jurassic World,ps4xdk,no,tvod,1,1
2018-10-01,Dr. Phil,samsung2016xdk,no,svod,1,1
2018-10-01,Wall-E,ios,dk,est,1,1
2018-10-01,Lethal Weapon,samsung2012xdk,no,svod,1,1
2018-10-01,Team Umizoomi,samsung2015xdk,dk,svod,1,1
2018-10-01,24,ps4xdk,dk,svod,1,1
2018-10-01,Pooh's Heffalump Movie,ios,no,tvod,1,1
2018-10-01,Lyxfällan,samsung2016xdk,no,svod,1,1
2018-10-01,Pitch Perfect,pcdash,fi,est,1,1
2018-10-01,2 Fast 2 Furious,ios,dk,tvod,1,1
2018-10-01,Sin City: A Dame to Kill For,chromecast,dk,tvod,1,1
2018-10-01,Miami Vice,androidxdk,se,tvod,1,1
2018-10-01,The Magicians,samsung2017xdk,fi,svod,1,1
2018-10-01,De perfekte piger,pcdashpr,dk,svod,1,1
2018-10-01,Cloudy With A Chance Of Meatballs,samsung2014xdk,no,svod,1,2
2018-10-01,Jurassic World,androiddash,fi,tvod,1,1
2018-10-01,Mr. & Mrs. Smith,chromecast,dk,tvod,1,1
2018-10-01,"Paul, Apostle of Christ",androiddash,fi,est,1,1
2018-10-01,Kevin Can Wait,samsung2013xdk,no,svod,1,1
2018-10-01,Storage wars,pcdash,se,svod,1,1
2018-10-01,Harry Potter and the Philospher's Stone,pchls,fi,est,1,1
2018-10-01,The Beguiled,lg2015xdk,dk,svod,1,1
2018-10-01,Skyfall,pcdash,no,est,1,1
2018-10-01,Despicable Me 2,lg2016xdk,se,est,1,1
2018-10-01,Toy Story 2,samsung2016xdk,se,svod,1,1
2018-10-01,Mamma Mia!,chromecast,se,tvod,1,1
2018-10-01,Morgan,samsung2015xdk,no,svod,1,1
2018-10-01,Valor,samsung2012xdk,se,svod,1,1
2018-10-01,Learn To Draw Minis,chromecast,no,svod,1,1
2018-10-01,Just Getting Started,samsung2015xdk,dk,tvod,1,1
2018-10-01,It Comes at Night,androidxdk,dk,svod,1,1
2018-10-01,Transformers: Revenge of the Fallen,pcdash,no,tvod,1,1
2018-10-01,NFL Live,pcdashpr,fi,svod,1,1
2018-10-01,Quantico,samsung2012xdk,se,svod,1,1
2018-10-01,Legion,pcdash,dk,svod,1,1
2018-10-01,Sällskapsresan,ios,se,tvod,1,1
2018-10-01,Helvedes Hus,lg2016xdk,dk,svod,1,1
2018-10-01,Bamse och häxans dotter,pcdash,no,est,1,1
2018-10-01,The Edge of Love,atv,se,svod,1,1
2018-10-01,The Backyardigans,androiddash,dk,svod,1,1
2018-10-01,X-Men: Days Of Future Past,ps4xdk,no,tvod,1,1
2018-10-01,Predator,ios,dk,svod,1,1
2018-10-01,Suicide Squad,samsung2014xdk,se,tvod,1,1
2018-10-01,Gurli Gris,samsung2017xdk,dk,svod,1,1
2018-10-01,The Rebound,ios,dk,svod,1,1
2018-10-01,Child 44,ps4xdk,se,svod,1,1
2018-10-01,The Blacklist: Redemption,pcdash,fi,svod,1,1
2018-10-01,Utøya 22. juli,lg2015xdk,no,tvod,1,1
2018-10-01,Cars,samsung2015xdk,no,est,1,1
2018-10-01,American Assassin,ps3xdk,se,svod,1,1
2018-10-01,Teenage Mutant Ninja Turtles,samsung2015xdk,no,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,androiddash,se,svod,1,1
2018-10-01,Renegades,chromecast,no,est,1,1
2018-10-01,Green Street Hooligans,ios,se,tvod,1,1
2018-10-01,Bygglov,ios,dk,svod,1,1
2018-10-01,Gone,androiddash,fi,svod,1,1
2018-10-01,NCIS,samsung2015xdk,no,svod,1,1
2018-10-01,Frikjent,chromecast,se,svod,1,1
2018-10-01,The Living Daylights,pcdash,se,est,1,1
2018-10-01,Sofia the First: Once Upon a Princess,androiddash,dk,est,1,1
2018-10-01,Aladdin,pcdash,no,est,1,1
2018-10-01,Sleeping Beauty,samsung2016xdk,no,est,1,1
2018-10-01,In Darkness,androidxdk,dk,tvod,1,1
2018-10-01,Fireman Sam,lg2013xdk,se,svod,1,1
2018-10-01,Solo: A Star Wars Story,androiddash,se,est,1,1
2018-10-01,Guardians of the Galaxy,ios,fi,tvod,1,1
2018-10-01,Team Umizoomi,samsung2014xdk,se,svod,1,1
2018-10-01,Ultra HD,pchls,no,svod,1,1
2018-10-01,The Fate of the Furious,androidxdk,dk,est,1,1
2018-10-01,Bubble Guppies,pcdash,dk,svod,1,1
2018-10-01,Harry Potter and the Half Blood Prince,lg2013xdk,dk,tvod,1,1
2018-10-01,Gladiator,ps4xdk,fi,tvod,1,1
2018-10-01,The Mortal Instruments: City of Bones,androiddash,se,tvod,1,1
2018-10-01,Tinker Bell and The Legend of the NeverBeast,samsung2015xdk,no,est,1,1
2018-10-01,Blitz,lg2012xdk,no,svod,1,1
2018-10-01,The Little Mermaid,lg2014xdk,dk,est,1,1
2018-10-01,Pirates of the Caribbean: Dead Man's Chest,chromecast,se,est,1,1
2018-10-01,Poketto Monsutā,androidxdk,dk,svod,1,1
2018-10-01,Cars 2,samsung2015xdk,fi,est,1,1
2018-10-01,Pitch Perfect 2,samsung2017xdk,fi,tvod,1,1
2018-10-01,NHL Live,ios,dk,svod,1,1
2018-10-01,Solo: A Star Wars Story,samsung2018xdk,dk,est,1,1
2018-10-01,Lego City,xboxonexdk,no,svod,1,6
2018-10-01,Alle for Tre,ios,dk,tvod,1,1
2018-10-01,Johnny English,androidxdk,fi,tvod,1,1
2018-10-01,The Affair,lg2016xdk,no,svod,1,1
2018-10-01,Hemliga beundrare,lg2017xdk,se,svod,1,1
2018-10-01,"Nicky, Ricky, Dicky & Dawn",lg2017xdk,dk,svod,1,1
2018-10-01,Tom and Jerry In Shiver Me Whiskers,pcdash,dk,tvod,1,1
2018-10-01,Shrek,lg2016xdk,se,tvod,1,1
2018-10-01,Early Man,androidxdk,fi,tvod,1,1
2018-10-01,Deadpool,samsung2013xdk,no,tvod,1,1
2018-10-01,The Witches,lg2016xdk,no,tvod,1,1
2018-10-01,The Night Shift,samsung2014xdk,se,svod,1,2
2018-10-01,Planes: Fire & Rescue,ios,no,est,1,1
2018-10-01,12 Strong,ios,no,tvod,1,1
2018-10-01,Med Kniven for Struben,ps4xdk,dk,svod,1,1
2018-10-01,Will & Grace,lg2017xdk,se,svod,1,2
2018-10-01,Z for Zachariah,lg2012xdk,se,tvod,1,1
2018-10-01,Alle for Tre,androiddash,dk,tvod,1,1
2018-10-01,The Fox and the Hound,pchls,no,tvod,1,1
2018-10-01,Fifty Shades of Grey,androidxdk,dk,est,1,1
2018-10-01,Ondskan,androiddash,dk,tvod,1,1
2018-10-01,Despicable Me,samsung2014xdk,no,tvod,1,1
2018-10-01,National Treasure: Book of Secrets,chromecast,dk,svod,1,1
2018-10-01,Serialized,ps4xdk,dk,svod,1,1
2018-10-01,Brickleberry,ios,fi,svod,1,1
2018-10-01,The Beguiled,samsung2013xdk,dk,svod,1,1
2018-10-01,Star Wars Rebels,ps4xdk,dk,svod,1,1
2018-10-01,Et Ton Cash,ps4xdk,dk,svod,1,1
2018-10-01,Askeladden - I Dovregubbens hall,androidxdk,no,tvod,1,1
2018-10-01,Haverikommisionen,androiddash,se,svod,1,1
2018-10-01,Mickey Og Racerholdet,ios,dk,svod,1,1
2018-10-01,Wreck-It Ralph,chromecast,no,est,1,1
2018-10-01,"Hobbit, The: An Unexpected Journey",samsung2015xdk,se,tvod,1,1
2018-10-01,Deadpool,samsung2017xdk,se,tvod,1,1
2018-10-01,Ninjago: Masters of Spinjitzu,samsung2014xdk,dk,svod,1,1
2018-10-01,2. Bundesliga live,pcdash,dk,svod,1,1
2018-10-01,Outsiders,ps4xdk,se,svod,1,1
2018-10-01,NFL Network,chromecast,dk,svod,1,1
2018-10-01,SpongeBob SquarePants,lg2014xdk,dk,svod,1,1
2018-10-01,Vänner,androiddash,se,svod,1,1
2018-10-01,Tom and Jerry's Adventures,samsung2014xdk,se,tvod,1,1
2018-10-01,Krejlerkongen,ios,dk,svod,1,1
2018-10-01,Jake and The Never Land Pirates,ps4xdk,fi,svod,1,1
2018-10-01,Unknown,androiddash,se,tvod,1,1
2018-10-01,Black Panther,samsung2015xdk,no,est,1,1
2018-10-01,Will & Grace,samsung2015xdk,dk,svod,1,1
2018-10-01,Escape Plan 2: Hades,lg2013xdk,se,tvod,1,1
2018-10-01,Wreck-It Ralph,pcdash,se,est,1,1
2018-10-01,Wind River,ios,fi,svod,1,1
2018-10-01,Minions,ios,no,tvod,1,1
2018-10-01,Salem,chromecast,se,svod,1,1
2018-10-01,What Happened to Monday,androiddash,dk,svod,1,1
2018-10-01,Avatar,androiddash,se,tvod,1,1
2018-10-01,Deadliest Catch,pcdash,se,svod,1,1
2018-10-01,Pokemon 4ever,androiddash,se,tvod,1,1
2018-10-01,Apocalypto,pcdash,se,svod,1,1
2018-10-01,The Greatest Showman,philips2017xdk,fi,tvod,1,1
2018-10-01,Beverly Hills Chihuahua,samsung2012xdk,dk,svod,1,1
2018-10-01,101 Dalmatians,pchls,se,svod,1,1
2018-10-01,The Weather Man,pcdash,se,svod,1,1
2018-10-01,The Little Mermaid,androiddash,se,est,1,1
2018-10-01,Ratatouille,pcdash,fi,est,1,1
2018-10-01,Friends,ios,dk,svod,1,1
2018-10-01,Angel,samsung2017xdk,dk,svod,1,1
2018-10-01,The Secret Life of Pets,ios,fi,est,1,1
2018-10-01,Rosewood,androiddash,dk,svod,1,1
2018-10-01,A Puppy for Christmas,chromecast,dk,svod,1,1
2018-10-01,Seinfeld,samsung2018xdk,se,svod,1,1
2018-10-01,The Premier League Show SE,ios,se,svod,1,1
2018-10-01,Boychoir,pcdash,no,tvod,1,1
2018-10-01,Fifty Shades Freed,samsung2012xdk,no,est,1,1
2018-10-01,Child 44,samsung2018xdk,no,svod,1,1
2018-10-01,Lie to Me,chromecast,fi,svod,1,1
2018-10-01,Emil i Lönneberga,ios,no,tvod,1,1
2018-10-01,Tully,pcdash,no,tvod,1,1
2018-10-01,The Fate of the Furious,lg2017xdk,se,svod,1,1
2018-10-01,X-Men: Apocalypse,chromecast,no,svod,1,1
2018-10-01,Before I Fall,ps4xdk,se,svod,1,1
2018-10-01,Billions,ios,no,svod,1,1
2018-10-01,Haunted,atv,no,tvod,1,1
2018-10-01,Ghost Rider: Spirit of Vengeance,androidxdk,fi,svod,1,1
2018-10-01,Pocahontas,samsung2016xdk,se,svod,1,1
2018-10-01,Till det som är vackert,pcdash,se,svod,1,1
2018-10-01,The Dark Knight Rises,ps4xdk,dk,est,1,1
2018-10-01,Regionalprogram,androiddash,dk,svod,1,1
2018-10-01,Brimstone,pcdash,no,tvod,1,1
2018-10-01,Paddington,pcdash,no,tvod,1,1
2018-10-01,Assault of Precinct 13,androiddash,se,svod,1,1
2018-10-01,Blade Runner 2049,samsung2014xdk,se,est,1,1
2018-10-01,South Park,ps3xdk,se,svod,1,1
2018-10-01,Den utrolige historie om den kæmpestore pære,androiddash,no,est,1,1
2018-10-01,Jurassic World,ios,dk,tvod,1,1
2018-10-01,American History X,pcdash,se,tvod,1,1
2018-10-01,Lassemajas detektivbyrå-Skuggor över Valleby,chromecast,se,tvod,1,1
2018-10-01,Marvin Marvin,samsung2015xdk,se,svod,1,1
2018-10-01,Batman v Superman: Dawn of Justice,pcdash,fi,tvod,1,1
2018-10-01,The Shannara Chronicles,ios,se,svod,1,1
2018-10-01,Hard Knocks,samsung2013xdk,dk,svod,1,1
2018-10-01,Black-ish,panasonic2014,dk,svod,1,1
2018-10-01,Happy Death Day,androiddash,se,tvod,1,1
2018-10-01,Blaze and the Monster Machines,lg2013xdk,fi,svod,1,1
2018-10-01,The Late Late Show with James Corden,samsung2014xdk,dk,svod,1,1
2018-10-01,Avengers: Infinity War,lg2018xdk,dk,tvod,1,1
2018-10-01,Loving Pablo Escobar,chromecast,no,tvod,1,1
2018-10-01,The Conjuring 2,samsung2012xdk,dk,tvod,1,1
2018-10-01,Fasandræberne,samsung2014xdk,dk,tvod,1,1
2018-10-01,Mit Plastikmareridt,atv,dk,svod,1,1
2018-10-01,Kon-Tiki,samsung2014xdk,se,svod,1,1
2018-10-01,The Lego Movie,samsung2014xdk,fi,tvod,1,1
2018-10-01,Hostiles,pcdashpr,no,tvod,1,1
2018-10-01,Harry Potter and the Half Blood Prince,samsung2013xdk,dk,tvod,1,1
2018-10-01,The Ottoman Lieutenant,ios,no,tvod,1,1
2018-10-01,Stitch! The Movie,samsung2017xdk,no,svod,1,1
2018-10-01,Bob's Burgers,xboxonexdk,se,svod,1,1
2018-10-01,The Walking Dead,samsung2018xdk,se,svod,1,1
2018-10-01,The Late Late Show with James Corden,ios,fi,svod,1,1
2018-10-01,Tomb Raider,pcdash,fi,tvod,1,1
2018-10-01,Creed,androiddash,se,tvod,1,1
2018-10-01,The Lord of the Rings: The Return of the King,androiddash,dk,tvod,1,1
2018-10-01,Brickleberry,xboxonexdk,no,svod,1,4
2018-10-01,Harry Potter and the Philospher's Stone,samsung2018xdk,no,tvod,1,1
2018-10-01,Blockers,lg2016xdk,no,est,1,1
2018-10-01,Transformers: Dark of the Moon,samsung2016xdk,no,tvod,1,1
2018-10-01,Life of the Party,pcdashpr,se,tvod,1,1
2018-10-01,you've been t@gged,ios,se,svod,1,1
2018-10-01,Tarzan II,ps3xdk,dk,est,1,1
2018-10-01,The Emoji Movie,xboxonexdk,fi,svod,1,1
2018-10-01,Toy Story,samsung2013xdk,dk,svod,1,1
2018-10-01,Fodbold: Superligaens 25 bedste,androiddash,dk,svod,1,1
2018-10-01,Det perfekta varvet,ps4xdk,se,svod,1,1
2018-10-01,Wonder,lg2015xdk,dk,tvod,1,1
2018-10-01,Tinker Bell,lg2017xdk,dk,svod,1,1
2018-10-01,Solo: A Star Wars Story,samsung2012xdk,se,est,1,1
2018-10-01,Solsidan,samsung2017xdk,dk,tvod,1,1
2018-10-01,Tuntematon sotilas,samsung2012xdk,fi,tvod,1,1
2018-10-01,Jeg er William,lg2015xdk,dk,tvod,1,1
2018-10-01,Bridget Jones's Baby,ios,se,tvod,1,1
2018-10-01,Max Manus,chromecast,no,tvod,1,1
2018-10-01,Venner,ps4xdk,dk,svod,1,1
2018-10-01,R.I.P.D.,ps4xdk,fi,tvod,1,1
2018-10-01,The Hunchback of Notre Dame,androiddash,dk,est,1,1
2018-10-01,The Purge: Election Year,ps4xdk,no,est,1,1
2018-10-01,The Late Late Show with James Corden,chromecast,se,svod,1,1
2018-10-01,Warcraft,androiddash,se,est,1,1
2018-10-01,Fifty Shades Darker,androiddash,dk,est,1,1
2018-10-01,HåndboldMatchen: Studiet,ios,dk,svod,1,1
2018-10-01,A Quiet Place,ps3xdk,dk,tvod,1,1
2018-10-01,Milk,pcdash,no,tvod,1,1
2018-10-01,The Green Mile,ps4xdk,no,tvod,1,1
2018-10-01,Ray Donovan,samsung2012xdk,no,svod,1,1
2018-10-01,Green Lantern,pchls,se,tvod,1,1
2018-10-01,Life of the Party,androiddash,fi,tvod,1,1
2018-10-01,The Bye Bye Man,samsung2015xdk,se,est,1,1
2018-10-01,Family Guy,panasonic2014,no,svod,1,1
2018-10-01,The Commuter,pcdash,se,est,1,1
2018-10-01,"My Little Pony, The Movie",pcdash,se,svod,1,1
2018-10-01,Ice Age: Dawn Of The Dinosaurs,samsung2014xdk,dk,svod,1,1
2018-10-01,Insidious,ios,no,tvod,1,1
2018-10-01,Svindeljegerne,pcdash,no,svod,1,1
2018-10-01,Bilprovningen,chromecast,se,svod,1,1
2018-10-01,A Haunted House,ios,dk,tvod,1,1
2018-10-01,Tangled,ps4xdk,no,est,1,1
2018-10-01,About Time,lg2015xdk,no,tvod,1,1
2018-10-01,Ray Donovan,ios,no,svod,1,1
2018-10-01,Postman Pat: Special Delivery Service,xboxonexdk,dk,svod,1,1
2018-10-01,JOHNNY ENGLISH REBORN,androiddash,se,est,1,1
2018-10-01,Postman Pat: Special Delivery Service,pcdash,se,svod,1,1
2018-10-01,Adventures of Chuck & Friends,ps4xdk,se,svod,1,1
2018-10-01,Brad's Status,lg2016xdk,fi,svod,1,1
2018-10-01,New Amsterdam,androiddash,no,svod,1,1
2018-10-01,Dear Denmark - Find me a Club!,ps4xdk,dk,svod,1,1
2018-10-01,Karsten og Petra på safari,chromecast,no,tvod,1,1
2018-10-01,Tinker Bell and the Great Fairy Rescue,chromecast,dk,svod,1,1
2018-10-01,John Carter,ps4xdk,no,tvod,1,1
2018-10-01,Passengers,lg2017xdk,no,est,1,1
2018-10-01,Postman Pat: Special Delivery Service,androidxdk,se,svod,1,1
2018-10-01,Peppa Pig,panasonic2014,dk,svod,1,1
2018-10-01,The 15:17 To Paris,chromecast,se,tvod,1,1
2018-10-01,Coco,samsung2014xdk,dk,est,1,1
2018-10-01,Father Brown,androiddash,se,svod,1,1
2018-10-01,Det bästa med Tabita,androidxdk,se,tvod,1,1
2018-10-01,Frikjent,xboxonexdk,no,svod,1,1
2018-10-01,Deadpool,samsung2014xdk,fi,tvod,1,1
2018-10-01,The Color Purple,androidxdk,fi,tvod,1,1
2018-10-01,SpongeBob SquarePants,lg2016xdk,se,svod,1,1
2018-10-01,The Dark Knight Rises,androidxdk,fi,tvod,1,1
2018-10-01,It's Always Sunny in Philadelphia,ps3xdk,se,svod,1,1
2018-10-01,Frasier,lg2015xdk,fi,svod,1,1
2018-10-01,Trolls,lg2017xdk,dk,tvod,1,1
2018-10-01,Sleepless,ps3xdk,fi,svod,1,1
2018-10-01,Hotel Transylvania 2,panasonic2014,fi,est,1,1
2018-10-01,The Conjuring 2,samsung2017xdk,no,tvod,1,1
2018-10-01,Stronger,samsung2015xdk,se,svod,1,1
2018-10-01,24,pchls,se,svod,1,1
2018-10-01,Lone Survivor,ios,fi,tvod,1,1
2018-10-01,"My Little Pony, The Movie",samsung2017xdk,dk,svod,1,1
2018-10-01,The Proposal,ios,dk,tvod,1,1
2018-10-01,Bones,samsung2014xdk,fi,svod,1,1
2018-10-01,Diary Of A Wimpy Kid: Rodrick Rules,atv,no,svod,1,1
2018-10-01,A Nightmare on Elm Street,samsung2015xdk,se,tvod,1,1
2018-10-01,"Hobbit, The: The Battle of the Five Armies",samsung2016xdk,se,tvod,1,1
2018-10-01,Angry Birds,samsung2018xdk,se,est,1,1
2018-10-01,"Paul, Apostle of Christ",pcdash,se,est,1,1
2018-10-01,CSI: Crime Scene Investigation,ios,dk,svod,1,1
2018-10-01,Tree Fu Tom,samsung2012xdk,se,svod,1,1
2018-10-01,Aktuellt,androidxdk,se,svod,1,1
2018-10-01,Fifty Shades Darker,samsung2017xdk,no,est,1,1
2018-10-01,Beck - Lockpojken,lg2015xdk,se,tvod,1,1
2018-10-01,The Twilight Saga: Breaking Dawn - Part 2,androiddash,dk,svod,1,1
2018-10-01,"Paul, Apostle of Christ",pcdash,fi,tvod,1,1
2018-10-01,Tinker Bell and The Legend of the NeverBeast,androiddash,fi,est,1,1
2018-10-01,The Incredibles,pcdash,fi,svod,1,1
2018-10-01,The Powerpuff Girls,ios,no,svod,1,2
2018-10-01,How to be Single,pcdash,dk,tvod,1,1
2018-10-01,Saw II,ios,dk,tvod,1,1
2018-10-01,D2: The Mighty Ducks,samsung2015xdk,se,svod,1,1
2018-10-01,Hvem drepte Birgitte?,androiddash,no,svod,1,1
2018-10-01,Rapport,pcdashpr,se,svod,1,1
2018-10-01,X-Men: Apocalypse,samsung2015xdk,fi,svod,1,1
2018-10-01,11.22.63,atv,se,svod,1,1
2018-10-01,The Amazing World of Gumball,ps4xdk,no,svod,1,1
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,androiddash,no,est,1,1
2018-10-01,Cars 3,samsung2017xdk,se,svod,1,1
2018-10-01,The Blacklist: Redemption,samsung2017xdk,fi,svod,1,1
2018-10-01,Futurama,ps3xdk,fi,svod,1,1
2018-10-01,Night at the Museum,chromecast,se,tvod,1,1
2018-10-01,Emil i Lönneberga,ps3xdk,no,tvod,1,1
2018-10-01,Valerian and the City of a Thousand Planets,pcdash,no,tvod,1,1
2018-10-01,Sex And The City,lg2015xdk,no,tvod,1,1
2018-10-01,Two Night Stand,samsung2016xdk,se,svod,1,1
2018-10-01,Nemas problemas,chromecast,se,svod,1,1
2018-10-01,The Secret Life of Walter Mitty,samsung2017xdk,fi,tvod,1,1
2018-10-01,Twilight,samsung2017xdk,no,svod,1,1
2018-10-01,Fresh Prince i Bel Air,ios,se,svod,1,1
2018-10-01,Isle of Dogs,samsung2013xdk,no,est,1,1
2018-10-01,Miracle Season,androidxdk,fi,tvod,1,1
2018-10-01,Bad Moms,pchls,no,tvod,1,1
2018-10-01,The Boss Baby,samsung2015xdk,fi,tvod,1,1
2018-10-01,Green Lantern,androiddash,no,tvod,1,1
2018-10-01,Saving Private Ryan,ps4xdk,fi,tvod,1,1
2018-10-01,Barclays Premier League Football Live,lg2016xdk,dk,svod,1,1
2018-10-01,Sex and the City,samsung2015xdk,se,svod,1,1
2018-10-01,Emil i Lönneberga,ios,dk,tvod,1,1
2018-10-01,Love Actually,chromecast,se,est,1,1
2018-10-01,Schindler's List,ios,se,tvod,1,1
2018-10-01,Abduction,ios,dk,svod,1,1
2018-10-01,Ready Player One,pchls,dk,tvod,1,1
2018-10-01,The Glass Castle,ios,se,svod,1,1
2018-10-01,Ted - För kärlekens skull,ios,se,est,1,1
2018-10-01,Kidnap,pcdash,se,tvod,1,1
2018-10-01,Ocean's Twelve,pcdash,se,tvod,1,1
2018-10-01,Kongens Nei,chromecast,no,tvod,1,1
2018-10-01,Deadpool,androiddash,dk,tvod,1,1
2018-10-01,"Heinähattu, Vilttitossu ja Rubensin veljekset",samsung2016xdk,fi,tvod,1,1
2018-10-01,Love Island UK,pcdashpr,dk,svod,1,1
2018-10-01,Marc Marquez 2017 Unseen,lg2016xdk,se,svod,1,1
2018-10-01,Eventyrlig oppussing,samsung2017xdk,no,svod,1,1
2018-10-01,A Monster Calls,pcdash,dk,tvod,1,1
2018-10-01,Flickan Som Lekte med Elden,pcdashpr,dk,tvod,1,1
2018-10-01,Despicable Me 3,androidxdk,dk,svod,1,1
2018-10-01,Spider-Man: Homecoming,chromecast,no,est,1,1
2018-10-01,Ninjago: Masters of Spinjitzu,pchls,fi,svod,1,1
2018-10-01,"Paul, Apostle of Christ",samsung2013xdk,se,tvod,1,1
2018-10-01,Paddington 2,lg2017xdk,se,tvod,1,1
2018-10-01,Harry Potter and the Order of the Phoenix,samsung2013xdk,se,tvod,1,1
2018-10-01,The Hateful Eight,samsung2015xdk,se,tvod,1,1
2018-10-01,Bones,samsung2013xdk,dk,svod,1,2
2018-10-01,"Love, Rosie",chromecast,no,tvod,1,1
2018-10-01,Fairly Odd Parents,samsung2017xdk,se,svod,1,1
2018-10-01,The Fault in Our Stars,pcdash,no,tvod,1,1
2018-10-01,Pacific Rim: Uprising,ios,dk,est,1,1
2018-10-01,Tinker Bell,samsung2014xdk,dk,svod,1,1
2018-10-01,Indiana Jones and the Kingdom of the Crystal Skull,ios,no,tvod,1,1
2018-10-01,The Penguins of Madagascar,samsung2017xdk,fi,svod,1,3
2018-10-01,Jigsaw,samsung2016xdk,fi,svod,1,1
2018-10-01,The Blacklist,ps3xdk,se,svod,1,2
2018-10-01,Saw V,pcdash,se,tvod,1,1
2018-10-01,Pitch Perfect,pchls,no,tvod,1,1
2018-10-01,The Royals,samsung2017xdk,dk,svod,1,1
2018-10-01,R.I.P.D.,samsung2014xdk,dk,tvod,1,1
2018-10-01,Vacation,lg2017xdk,no,tvod,1,1
2018-10-01,Børning 2,androiddash,no,tvod,1,1
2018-10-01,KHL,panasonic2014,fi,svod,1,1
2018-10-01,Adam & Eva,pcdash,dk,svod,1,1
2018-10-01,The Wolverine,lg2016xdk,se,tvod,1,1
2018-10-01,Patriots Day,chromecast,fi,svod,1,1
2018-10-01,Liv and Maddie,samsung2015xdk,se,svod,1,1
2018-10-01,Renegades,pcdash,no,est,1,1
2018-10-01,The Lord of the Rings: The Two Towers,lg2017xdk,dk,tvod,1,1
2018-10-01,Idealisten,samsung2017xdk,fi,tvod,1,1
2018-10-01,Assault of Precinct 13,ps4xdk,dk,svod,1,1
2018-10-01,American pickers,ios,se,svod,1,1
2018-10-01,The Green Mile,chromecast,no,tvod,1,1
2018-10-01,Elkjær Æresborger,lg2017xdk,dk,svod,1,1
2018-10-01,The Princess Diaries,androiddash,no,est,1,1
2018-10-01,Me Before You,samsung2015xdk,no,est,1,1
2018-10-01,Vad grillar du på?,atv,se,svod,1,1
2018-10-01,Final Mission,pcdash,fi,tvod,1,1
2018-10-01,Sanjay & Craig,ios,se,svod,1,1
2018-10-01,Harley i midten,androiddash,dk,svod,1,1
2018-10-01,Død Snø 2,chromecast,no,tvod,1,1
2018-10-01,Alvin & the Chipmunks,chromecast,se,tvod,1,1
2018-10-01,The Lord of the Rings: The Two Towers,lg2013xdk,no,tvod,1,1
2018-10-01,Man of Steel,atv,dk,est,1,1
2018-10-01,Spider-Man 3,pcdash,fi,est,1,1
2018-10-01,Jurassic World,ps4xdk,fi,tvod,1,1
2018-10-01,Maze Runner: The Scorch Trials,androiddash,se,tvod,1,1
2018-10-01,Kung Fu Panda,pcdash,se,tvod,1,1
2018-10-01,American Assassin,samsung2012xdk,se,svod,1,1
2018-10-01,Winnerbäck - Ett slags liv,samsung2014xdk,se,tvod,1,1
2018-10-01,Närbild Dubais flygplats,pcdash,se,svod,1,1
2018-10-01,Outlander,chromecast,fi,svod,1,1
2018-10-01,Outsiders,pcdash,dk,svod,1,1
2018-10-01,Fången på främmande mark,pcdash,se,svod,1,1
2018-10-01,A Quiet Place,ios,dk,tvod,1,1
2018-10-01,No Country For Old Men,androiddash,se,tvod,1,1
2018-10-01,X-Men: The Last Stand,lg2016xdk,dk,svod,1,1
